#date	2026-05-13 16:15:35.132062
#json_information	Graph from Bruno
#name	GoodGraph
#id_label	0,0	1,1	2,2	3,3	4,4	5,5	6,6	7,7	8,8	9,9	10,10	11,11	12,12	13,13	14,14	15,15	16,16	17,17	18,18	19,19	20,20	21,21	22,22	23,23	24,24	25,25	26,26	27,27	28,28	29,29	30,30	31,31	32,32	33,33	34,34	35,35	36,36	37,37	38,38	39,39	40,40	41,41	42,42	43,43	44,44	45,45	46,46	47,47	48,48	49,49	50,50	51,51	52,52	53,53	54,54	55,55	56,56	57,57	58,58	59,59	60,60	61,61	62,62	63,63	64,64	65,65	66,66	67,67	68,68	69,69	70,70	71,71	72,72	73,73	74,74	75,75	76,76	77,77	78,78	79,79	80,80	81,81	82,83	83,83	84,84	85,85	86,86	87,87	88,88	89,89	90,90	91,91	92,92	93,93	94,94	95,95	96,96	97,97	98,98	99,99	100,100	101,101	102,102	103,103	104,104	105,105	106,106	107,107	108,108	109,109	110,110	111,111	112,112	113,113	114,114	115,115	116,116	117,117	118,118	119,119	120,120	121,121	122,122	123,123	124,124	125,125	126,126	127,127	128,128	129,129	130,130	131,131	132,132	133,133	134,134	135,135	136,136	137,137	138,138	139,139	140,140	141,141	142,142	143,143	144,144	145,145	146,146	147,147	148,148	149,149	150,150	151,151	152,152	153,153	154,154	155,155	156,156	157,157	158,158	159,159	160,160	161,161	162,162	163,163	164,164	165,165	166,166	167,167	168,168	169,169	170,170	171,171	172,172	173,173	174,174	175,175	176,176	177,177	178,178	179,179
83	157	1
84	91	1
84	92	1
84	93	1
84	94	1
85	87	1
85	88	1
85	90	1
85	92	1
85	93	1
85	94	1
85	95	1
85	104	1
85	106	1
85	116	1
86	87	1
86	88	1
86	90	1
86	95	1
86	97	1
86	99	1
86	108	1
87	88	1
87	90	1
87	94	1
87	96	1
87	98	1
87	99	1
87	107	1
88	89	1
88	90	1
88	92	1
88	93	1
88	95	1
88	96	1
88	97	1
89	91	1
89	93	1
89	94	1
89	95	1
89	96	1
89	118	1
90	91	1
90	92	1
90	93	1
90	95	1
90	96	1
90	99	1
90	106	1
91	92	1
91	93	1
91	95	1
91	98	1
91	99	1
91	102	1
92	93	1
92	95	1
92	98	1
92	99	1
93	95	1
94	95	1
94	96	1
94	99	1
94	103	1
94	176	1
94	179	1
95	97	1
96	98	1
96	99	1
96	138	1
97	98	1
97	107	1
98	102	1
98	105	1
99	118	1
100	103	1
100	105	1
100	107	1
100	108	1
100	110	1
100	112	1
100	113	1
100	118	1
101	102	1
101	103	1
101	104	1
101	108	1
101	111	1
101	112	1
101	113	1
101	114	1
101	116	1
101	117	1
101	118	1
101	119	1
101	131	1
102	103	1
102	108	1
102	110	1
102	113	1
102	114	1
102	116	1
103	104	1
103	105	1
103	106	1
103	112	1
103	116	1
103	117	1
103	118	1
103	119	1
104	105	1
104	108	1
104	109	1
104	110	1
104	114	1
104	118	1
104	119	1
105	107	1
105	109	1
105	110	1
105	111	1
105	118	1
106	108	1
106	110	1
106	111	1
106	114	1
106	116	1
106	117	1
106	118	1
107	108	1
107	109	1
107	110	1
107	112	1
107	114	1
107	118	1
108	109	1
108	112	1
108	114	1
108	115	1
108	117	1
108	118	1
108	119	1
108	155	1
109	112	1
109	114	1
109	115	1
109	117	1
109	118	1
109	119	1
109	172	1
110	117	1
110	118	1
110	119	1
110	169	1
110	173	1
111	115	1
111	116	1
111	117	1
111	118	1
111	119	1
112	113	1
112	114	1
112	118	1
113	114	1
113	115	1
114	155	1
115	116	1
115	118	1
115	119	1
116	118	1
116	119	1
117	118	1
117	119	1
118	119	1
120	122	1
120	126	1
120	128	1
120	129	1
120	133	1
120	134	1
120	136	1
120	137	1
120	170	1
121	122	1
121	127	1
121	128	1
121	130	1
121	132	1
121	133	1
121	134	1
121	135	1
121	138	1
121	139	1
121	142	1
121	146	1
122	123	1
122	124	1
122	128	1
122	129	1
122	130	1
122	131	1
122	133	1
122	135	1
122	137	1
122	140	1
122	148	1
122	153	1
122	171	1
122	173	1
123	124	1
123	125	1
123	127	1
123	128	1
123	129	1
123	130	1
123	133	1
123	135	1
123	137	1
123	138	1
123	169	1
124	126	1
124	128	1
124	130	1
124	132	1
124	133	1
124	134	1
124	136	1
124	137	1
124	138	1
124	139	1
124	167	1
125	126	1
125	127	1
125	130	1
125	134	1
125	137	1
125	150	1
126	128	1
126	129	1
126	130	1
126	134	1
126	135	1
126	136	1
126	137	1
126	156	1
126	167	1
127	130	1
127	131	1
127	133	1
127	134	1
127	135	1
127	137	1
127	139	1
127	142	1
127	153	1
127	161	1
127	170	1
127	173	1
128	129	1
128	136	1
128	139	1
128	140	1
128	169	1
128	175	1
129	133	1
129	134	1
129	137	1
129	138	1
129	139	1
130	131	1
130	132	1
130	133	1
130	135	1
130	137	1
130	138	1
130	140	1
130	161	1
131	132	1
131	133	1
131	134	1
131	139	1
131	147	1
131	177	1
131	178	1
132	135	1
132	136	1
132	137	1
132	138	1
132	139	1
132	152	1
133	136	1
133	137	1
133	138	1
133	139	1
133	151	1
133	165	1
134	137	1
134	138	1
134	139	1
134	146	1
134	173	1
134	174	1
135	139	1
135	149	1
135	177	1
136	139	1
136	168	1
138	139	1
139	161	1
139	178	1
140	141	1
140	144	1
140	146	1
140	148	1
140	151	1
140	152	1
140	154	1
140	156	1
140	157	1
140	158	1
140	159	1
140	166	1
140	176	1
141	142	1
141	143	1
141	144	1
141	145	1
141	147	1
141	148	1
141	150	1
141	151	1
141	154	1
141	155	1
141	157	1
141	158	1
141	170	1
142	146	1
142	147	1
142	148	1
142	149	1
142	152	1
142	154	1
142	155	1
142	157	1
142	158	1
142	169	1
142	179	1
143	146	1
143	149	1
143	153	1
143	154	1
143	155	1
143	158	1
143	159	1
143	165	1
144	146	1
144	147	1
144	148	1
144	149	1
144	150	1
144	151	1
144	154	1
144	155	1
144	157	1
144	158	1
144	159	1
145	146	1
145	149	1
145	150	1
145	152	1
145	156	1
145	157	1
146	148	1
146	149	1
146	151	1
146	152	1
146	154	1
146	158	1
146	168	1
147	148	1
147	149	1
147	153	1
147	158	1
147	161	1
147	169	1
148	149	1
148	151	1
148	158	1
148	159	1
148	176	1
149	150	1
149	156	1
149	158	1
149	159	1
149	170	1
149	176	1
150	151	1
150	152	1
150	153	1
150	154	1
150	155	1
150	156	1
150	166	1
151	152	1
151	154	1
151	156	1
151	158	1
151	159	1
152	153	1
152	156	1
152	170	1
153	155	1
153	158	1
153	159	1
153	178	1
154	155	1
154	157	1
154	163	1
154	179	1
155	156	1
155	158	1
156	157	1
156	158	1
156	159	1
156	167	1
157	159	1
157	160	1
159	160	1
160	161	1
160	162	1
160	163	1
160	165	1
160	167	1
160	168	1
160	169	1
160	173	1
160	174	1
160	175	1
160	178	1
160	179	1
161	169	1
161	170	1
161	173	1
161	176	1
161	177	1
161	179	1
162	164	1
162	165	1
162	166	1
162	168	1
162	170	1
162	171	1
162	172	1
162	174	1
162	177	1
162	178	1
163	165	1
163	168	1
163	169	1
163	170	1
163	171	1
163	174	1
163	175	1
163	176	1
164	165	1
164	166	1
164	167	1
164	171	1
164	172	1
164	173	1
164	178	1
165	166	1
165	170	1
165	174	1
165	175	1
165	178	1
166	167	1
166	168	1
166	169	1
166	170	1
166	175	1
166	177	1
166	178	1
166	179	1
167	169	1
167	170	1
167	172	1
167	173	1
167	174	1
167	178	1
168	169	1
168	170	1
168	172	1
168	173	1
168	174	1
168	176	1
168	179	1
169	172	1
169	173	1
169	174	1
169	176	1
169	177	1
170	173	1
170	174	1
170	178	1
170	179	1
171	174	1
171	179	1
172	173	1
172	174	1
172	176	1
173	175	1
173	176	1
173	177	1
173	178	1
173	179	1
174	176	1
174	177	1
175	176	1
178	179	1
